o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
New York,New York,174151,41.164,-74.44,41.17,-74.443
New York,New Jersey,3903,40.799,-73.969,40.68,-74.183
Alabama,Indiana,9,33.243,-86.682,39.34,-86.622
Idaho,Alaska,3,44.389,-114.618,62.411,-149.147
Colorado,Georgia,27,39.629,-104.588,33.698,-84.315
North Carolina,District of Columbia,48,35.599,-79.145,38.895,-77.016
District of Columbia,Illinois,33,38.899,-77.018,41.309,-88.188
Oklahoma,District of Columbia,5,35.716,-97.182,38.895,-77.025
Montana,Massachusetts,3,45.777,-107.715,42.492,-71.12
Georgia,Iowa,7,33.892,-84.494,41.746,-93.272
New York,Delaware,43,40.813,-73.982,39.563,-75.589
Missouri,West Virginia,2,38.944,-91.947,39.02,-80.311
Idaho,Alabama,1,43.653,-116.366,30.696,-88.044
Tennessee,Texas,134,35.736,-87.357,31.668,-97.07
Massachusetts,Arkansas,1,42.425,-71.111,34.752,-92.131
Massachusetts,Wyoming,3,42.23,-72.018,42.037,-106.561
Montana,Utah,11,46.131,-111.285,40.728,-111.873
Nebraska,Colorado,29,40.905,-98.785,39.477,-105.141
Idaho,New Jersey,3,43.346,-114.576,40.631,-74.439
Washington,Hawaii,17,47.465,-122.309,21.27,-157.684
South Dakota,Pennsylvania,2,43.42,-98.529,40.649,-76.462
Pennsylvania,Florida,108,40.195,-76.46,27.364,-81.181
Michigan,Missouri,28,42.443,-83.576,38.777,-91.646
Oklahoma,Ohio,9,35.865,-97.047,40.541,-83.068
Wisconsin,New Jersey,9,43.765,-88.721,40.664,-74.35
Ohio,Delaware,1,39.995,-82.986,38.914,-75.43
Oregon,Maine,3,45.604,-122.68,43.688,-70.363
Nebraska,Massachusetts,2,40.659,-96.407,41.991,-71.014
Tennessee,Virginia,109,36.148,-84.602,37.736,-79.508
New Mexico,Alabama,3,33.682,-105.178,33.238,-87.188
Missouri,Maryland,9,38.77,-92.498,39.192,-76.902
Washington,Montana,24,47.456,-121.24,46.283,-110.907
West Virginia,Texas,15,38.333,-80.752,31.535,-97.797
Georgia,Montana,6,33.346,-83.389,46.347,-110.628
New York,Louisiana,40,40.75,-73.891,30.205,-90.707
Idaho,New Mexico,1,43.081,-114.875,36.698,-103.094
Arkansas,New Mexico,4,34.887,-92.606,33.957,-106.636
North Carolina,Wyoming,2,35.71,-79.535,43.706,-108.766
Arkansas,West Virginia,2,36.298,-93.697,38.601,-81.962
Idaho,California,26,43.465,-115.832,35.979,-119.876
Maryland,New Jersey,179,39.165,-76.593,40.264,-74.589
Kentucky,Arizona,11,38.015,-85.446,33.509,-112.363
North Carolina,Georgia,286,35.528,-80.209,33.489,-83.858
New Jersey,Mississippi,6,40.649,-74.282,33.49,-89.831
Florida,District of Columbia,37,27.771,-81.449,38.896,-77.022
Georgia,Colorado,20,33.707,-84.37,39.393,-105.224
California,North Carolina,95,34.976,-119.124,35.445,-79.967
New Jersey,Michigan,17,40.505,-74.433,42.61,-83.554
North Carolina,Massachusetts,22,35.41,-79.446,42.256,-71.145
Nebraska,Arkansas,2,41.276,-96.053,34.897,-92.386
Maryland,Illinois,30,39.036,-76.865,41.209,-88.116
Maryland,Oklahoma,7,39.113,-76.792,35.709,-97.475
Oregon,Massachusetts,9,45.306,-122.582,42.322,-71.191
New York,Georgia,162,40.995,-74.223,33.457,-84.022
Pennsylvania,Rhode Island,12,40.196,-75.546,41.625,-71.478
Oregon,Nevada,28,44.422,-122.573,37.559,-115.706
Missouri,South Dakota,5,38.568,-90.972,44.093,-100.105
Florida,Louisiana,90,28.168,-82.36,30.377,-91.042
Mississippi,Iowa,1,34.619,-89.642,42.533,-96.128
North Carolina,Wisconsin,15,35.266,-80.23,43.081,-88.503
Delaware,Maine,1,39.553,-75.677,43.126,-70.795
Louisiana,Oklahoma,13,30.882,-91.363,35.194,-97.429
Iowa,South Dakota,40,42.487,-95.393,43.142,-97.271
Maryland,West Virginia,100,39.396,-77.516,39.094,-79.542
North Carolina,Utah,4,35.279,-80.003,40.095,-112.196
Virginia,Montana,2,38.131,-77.349,46.167,-113.665
Nebraska,New York,9,41.199,-96.966,41.761,-74.904
New Mexico,Utah,8,35.847,-106.361,39.452,-111.132
Wyoming,Oregon,5,42.761,-108.409,45.452,-121.305
District of Columbia,Hawaii,9,38.897,-77.018,21.323,-157.845
Alabama,Tennessee,160,33.817,-86.739,35.699,-86.451
Kansas,Arkansas,19,38.535,-95.938,34.878,-92.509
Montana,Michigan,1,45.645,-106.71,42.454,-83.228
District of Columbia,District of Columbia,19635,38.899,-77.014,38.899,-77.014
Hawaii,New Mexico,4,21.178,-157.432,34.499,-107.576
South Carolina,Wisconsin,3,33.53,-80.024,44.198,-88.722
Missouri,Wisconsin,9,38.754,-91.498,43.488,-88.549
Nevada,Washington,50,37.049,-116.025,47.513,-121.718
Ohio,Alabama,14,40.67,-82.389,33.856,-86.476
Hawaii,Tennessee,2,21.005,-157.119,35.944,-85.382
North Carolina,New Mexico,5,35.426,-79.998,34.356,-106.105
Georgia,Kansas,31,33.634,-84.188,39.546,-99.085
Oklahoma,North Carolina,8,35.366,-98.815,35.405,-80.143
Idaho,Tennessee,2,43.079,-115.351,36.2,-86.792
Kentucky,Hawaii,1,38.253,-85.758,21.307,-157.858
Florida,Ohio,82,27.583,-81.643,40.551,-82.638
District of Columbia,West Virginia,19,38.897,-77.017,39.016,-80.556
Michigan,Tennessee,25,42.563,-83.83,35.939,-86.817
Florida,Delaware,5,29.354,-81.778,38.922,-75.609
Virginia,Minnesota,13,38.246,-77.778,45.501,-93.408
Indiana,Arizona,14,40.086,-86.119,33.864,-112.02
Kansas,New Jersey,14,38.716,-97.904,40.659,-74.152
District of Columbia,Montana,2,38.897,-77.025,45.63,-111.563
Ohio,Pennsylvania,326,40.815,-81.832,40.707,-78.671
New Hampshire,Montana,1,42.971,-71.444,45.797,-108.563
Idaho,North Carolina,1,43.583,-114.448,35.8,-79.088
District of Columbia,Rhode Island,4,38.897,-77.024,41.782,-71.426
Nevada,New Hampshire,1,36.122,-115.17,42.907,-70.812
Missouri,Rhode Island,1,38.919,-92.31,41.817,-71.422
Indiana,Oklahoma,6,39.115,-86.797,35.659,-96.845
Wyoming,Alaska,1,41.596,-109.237,61.235,-149.759
Utah,Nevada,82,39.394,-112.124,36.996,-115.324
Alabama,Oregon,2,31.922,-85.431,45.706,-121.04
Utah,Maryland,3,40.756,-111.894,39.253,-76.651
Indiana,Montana,1,39.768,-86.158,48.507,-111.856
Arkansas,Arkansas,11053,35.096,-92.627,35.056,-92.576
Texas,Idaho,6,31.953,-97.767,43.793,-115.034
Indiana,Ohio,244,40.051,-85.651,40.08,-83.46
New Mexico,Washington,3,34.907,-105.778,47.732,-122.371
Tennessee,Delaware,1,36.592,-82.262,39.747,-75.562
Wisconsin,Kansas,13,43.233,-88.274,39.63,-97.908
Pennsylvania,Vermont,3,40.211,-75.201,43.783,-72.625
California,Wisconsin,38,34.591,-118.867,43.534,-88.556
Delaware,Minnesota,1,39.739,-75.54,45.558,-94.163
Tennessee,South Carolina,33,35.885,-85.295,34.139,-81.133
Oklahoma,Texas,315,35.251,-97.032,32.198,-97.533
South Dakota,Michigan,1,44.181,-99.186,44.34,-85.58
Virginia,Michigan,21,37.98,-77.744,42.43,-83.869
Connecticut,Kansas,3,41.763,-72.426,38.646,-98.07
Kentucky,Kentucky,18898,38.055,-85.439,38.049,-85.483
Massachusetts,New York,280,42.287,-71.411,41.499,-74.421
Florida,West Virginia,11,27.525,-81.945,38.885,-80.8
New Hampshire,Minnesota,3,43.042,-71.825,45.925,-93.284
Missouri,Missouri,29476,38.699,-92.211,38.696,-92.202
North Dakota,New York,1,46.915,-98.699,40.778,-73.968
Oregon,Indiana,1,44.905,-123.083,39.712,-86.322
Nevada,North Dakota,2,36.168,-115.196,47.599,-101.489
Michigan,South Dakota,3,43.338,-84.942,44.202,-99.893
Virginia,Virginia,51503,37.769,-77.331,37.787,-77.434
South Dakota,Mississippi,1,43.976,-103.344,30.717,-89.224
Texas,Georgia,174,30.981,-96.801,33.284,-83.818
Georgia,Delaware,5,33.766,-84.427,39.509,-75.549
Hawaii,Pennsylvania,5,20.814,-156.868,40.328,-76.476
New York,North Carolina,160,41.001,-74.198,35.458,-79.85
Kentucky,Oregon,2,38.613,-85.119,45.536,-122.631
Utah,Delaware,1,41.223,-111.974,39.662,-75.567
Georgia,New Mexico,13,33.058,-83.409,34.649,-106.988
Utah,West Virginia,1,40.572,-111.861,38.823,-79.793
California,Mississippi,17,33.906,-118.127,32.853,-89.566
Nebraska,Florida,9,41.4,-97.75,27.121,-81.051
Maryland,South Carolina,14,38.909,-76.841,33.854,-80.29
Louisiana,Connecticut,2,29.941,-90.055,41.34,-72.758
Maryland,California,65,39.128,-76.718,35.101,-119.305
Rhode Island,Pennsylvania,14,41.718,-71.457,40.33,-76.46
Pennsylvania,Mississippi,5,40.09,-76.126,32.028,-89.328
Ohio,Arkansas,6,39.97,-83.684,34.83,-92.053
Virginia,Rhode Island,3,37.813,-78.115,41.739,-71.543
New Jersey,Wisconsin,7,40.552,-74.407,43.68,-88.706
Oregon,South Dakota,4,45.143,-122.321,43.782,-99.961
New York,Nebraska,14,41.003,-74.147,41.226,-97.975
Texas,Connecticut,13,30.222,-97.124,41.359,-72.956
Alabama,Texas,74,33.012,-87.101,30.821,-96.625
Nevada,Wyoming,8,36.615,-115.466,41.559,-106.561
Montana,Wyoming,14,45.883,-110.368,43.587,-108.403
District of Columbia,New Mexico,1,38.899,-77.014,35.641,-104.642
Nebraska,Iowa,189,41.324,-96.212,41.641,-94.981
North Carolina,Minnesota,7,35.515,-80.135,45.447,-93.524
Oklahoma,Michigan,9,35.578,-98.21,42.825,-84.364
Louisiana,New York,44,30.106,-90.367,40.968,-74.245
Utah,Washington,22,40.474,-111.713,47.612,-121.797
District of Columbia,Pennsylvania,114,38.9,-77.015,40.255,-76.565
Virginia,South Carolina,54,37.778,-77.498,33.59,-80.717
Colorado,Arizona,55,39.23,-105.522,34.107,-111.806
Tennessee,Alabama,176,35.637,-86.614,33.634,-86.721
Colorado,Florida,52,39.465,-105.066,27.588,-81.517
Ohio,District of Columbia,26,40.191,-82.806,38.897,-77.019
New Jersey,District of Columbia,55,40.477,-74.371,38.9,-77.016
Arizona,Hawaii,8,33.83,-112.001,21.219,-157.571
South Carolina,New Jersey,20,33.774,-80.855,40.485,-74.436
Alabama,Missouri,7,33.359,-86.876,38.178,-90.986
Minnesota,Kansas,6,46.417,-94.77,39.228,-96.921
Texas,North Dakota,4,30.499,-96.619,47.38,-99.79
New Mexico,Kentucky,1,35.687,-105.938,38.253,-85.758
Delaware,Arizona,2,39.733,-75.514,33.5,-112.099
Kentucky,Wyoming,1,37.58,-84.739,44.523,-109.063
California,North Dakota,7,34.117,-118.51,47.075,-97.167
Pennsylvania,North Dakota,3,40.428,-75.357,47.219,-98.199
Nevada,Delaware,2,36.147,-115.179,38.862,-75.276
Pennsylvania,Nevada,28,40.306,-77.846,36.58,-115.53
Iowa,West Virginia,1,41.647,-91.537,37.934,-82.223
North Carolina,Arizona,19,35.481,-79.995,33.714,-111.695
Nevada,Ohio,41,36.139,-115.081,40.809,-82.581
District of Columbia,Idaho,2,38.896,-77.035,43.606,-116.221
Washington,Oregon,634,46.263,-122.157,45.219,-122.205
Alabama,Maryland,12,34.085,-86.941,39.136,-76.887
California,Kentucky,34,34.823,-119.158,38.019,-85.493
Nebraska,Ohio,9,41.175,-97.266,40.83,-82.776
North Carolina,Oregon,9,35.34,-79.852,45.279,-122.569
Tennessee,North Dakota,1,36.2,-86.792,46.389,-100.589
District of Columbia,Florida,42,38.898,-77.02,27.216,-81.125
Delaware,Rhode Island,2,39.452,-75.637,41.82,-71.423
Kansas,Louisiana,8,38.663,-97.9,30.927,-91.457
New York,Wisconsin,26,41.052,-74.256,43.904,-88.977
Virginia,Indiana,21,38.069,-78.116,40.048,-86.203
Pennsylvania,North Carolina,67,40.318,-76.731,35.424,-80.311
Arizona,Alabama,4,33.156,-111.732,32.613,-86.629
Rhode Island,Rhode Island,6956,41.762,-71.443,41.76,-71.443
Pennsylvania,Idaho,1,40.04,-76.3,43.806,-111.824
Missouri,Arkansas,57,37.483,-92.697,35.523,-93.001
New Hampshire,Texas,2,42.919,-71.469,29.799,-95.408
Tennessee,New York,80,35.857,-86.857,40.93,-74.178
Louisiana,Colorado,16,30.458,-90.868,39.363,-104.958
Illinois,South Carolina,13,41.858,-87.749,33.951,-81.017
Illinois,Missouri,421,39.393,-89.476,38.61,-90.781
Wisconsin,Oregon,3,44.684,-91.305,45.417,-122.31
Maryland,District of Columbia,2191,38.974,-76.926,38.9,-77.012
Florida,Nevada,42,27.306,-81.007,36.481,-115.599
Florida,Massachusetts,63,27.466,-81.467,42.314,-71.195
West Virginia,Wisconsin,1,39.625,-78.16,42.615,-89.386
Louisiana,Massachusetts,11,30.457,-90.918,42.307,-71.051
Mississippi,North Carolina,17,33.187,-89.745,35.681,-80.055
Nevada,Georgia,32,36.096,-115.141,33.38,-83.908
Vermont,California,1,43.693,-73.288,37.331,-121.874
Wisconsin,Nebraska,5,42.912,-89.488,41.01,-98.902
Virginia,Kentucky,22,37.886,-78.259,37.945,-85.067
Hawaii,Washington,19,21.298,-157.747,47.567,-122.282
Minnesota,Washington,9,45.081,-93.365,47.402,-121.938
Connecticut,Virginia,20,41.483,-72.952,38.168,-78.272
California,West Virginia,8,36.365,-120.129,39.08,-80.503
Washington,Utah,13,47.097,-121.235,40.532,-111.669
Michigan,Mississippi,3,42.484,-83.741,31.942,-89.818
Connecticut,Louisiana,3,41.516,-72.921,29.965,-90.041
North Dakota,District of Columbia,1,46.83,-100.897,38.899,-77.014
Michigan,Louisiana,8,42.721,-84.466,30.295,-90.52
Massachusetts,South Dakota,2,42.346,-71.1,44.453,-98.815
South Dakota,Minnesota,38,43.758,-97.7,45.335,-93.696
West Virginia,Michigan,7,38.814,-81.607,42.534,-83.386
Arizona,California,683,33.64,-112.108,34.788,-118.366
Idaho,Washington,96,46.076,-116.398,47.174,-119.006
New York,Oregon,22,40.882,-74.15,45.225,-122.546
Oklahoma,Oregon,2,35.495,-97.808,45.536,-122.631
Massachusetts,North Carolina,25,42.326,-71.115,35.405,-80.061
West Virginia,Delaware,1,37.79,-81.181,39.196,-75.52
New Jersey,Louisiana,7,40.681,-74.187,30.562,-91.104
Utah,Iowa,2,39.385,-110.981,42.179,-95.258
Kentucky,Texas,43,37.771,-85.222,32.299,-98.552
Arizona,Illinois,44,33.579,-112.002,41.736,-88.01
Minnesota,New Mexico,2,44.976,-93.326,34.166,-106.026
Colorado,Tennessee,19,39.15,-105.218,36.096,-86.538
Florida,Montana,1,30.475,-81.654,48.618,-113.874
Maryland,Missouri,14,39.136,-77.053,38.38,-91.727
Tennessee,Kansas,27,35.79,-87.544,39.186,-98.162
North Dakota,North Dakota,2755,47.259,-98.386,47.252,-98.412
Utah,Florida,16,40.428,-111.902,27.613,-81.644
Texas,Texas,324427,30.811,-97.192,30.824,-97.316
Alabama,Ohio,12,33.666,-86.591,40.68,-82.755
Rhode Island,Connecticut,119,41.675,-71.518,41.456,-72.4
Minnesota,North Carolina,7,44.91,-93.242,35.465,-80.03
Iowa,Maryland,4,41.628,-92.0,38.9,-77.029
Utah,Oregon,15,39.986,-111.63,45.011,-122.576
Connecticut,Alabama,1,41.298,-72.929,33.386,-86.76
Alabama,Delaware,1,33.796,-85.762,39.159,-75.518
Pennsylvania,Minnesota,9,40.276,-76.304,45.314,-93.197
Louisiana,North Carolina,42,30.25,-90.479,35.405,-80.47
Texas,Washington,58,31.515,-96.991,47.484,-122.137
Idaho,Nevada,25,43.607,-115.61,38.605,-116.065
Iowa,Pennsylvania,3,42.02,-91.009,40.147,-76.739
Ohio,Rhode Island,2,40.638,-82.952,41.702,-71.512
Alabama,New Jersey,7,32.49,-87.273,40.481,-74.31
Wisconsin,Michigan,38,43.797,-88.621,43.537,-85.192
Pennsylvania,Pennsylvania,71742,40.29,-76.719,40.347,-76.808
Washington,Georgia,16,47.538,-122.299,33.687,-84.306
Nebraska,Tennessee,1,40.803,-96.697,35.134,-89.922
California,Nebraska,18,35.414,-119.777,41.226,-98.098
Rhode Island,Washington,1,41.817,-71.422,47.61,-122.342
Indiana,Mississippi,4,39.887,-86.233,33.515,-89.404
Florida,Illinois,124,27.385,-81.281,41.636,-87.957
North Dakota,Ohio,1,48.112,-98.859,39.566,-83.877
New York,Mississippi,13,41.024,-73.934,33.271,-89.958
New York,Idaho,3,40.715,-73.919,45.267,-115.901
Alabama,Wyoming,1,34.751,-87.65,43.586,-110.827
Florida,Wisconsin,24,27.678,-81.916,43.569,-88.483
Connecticut,Texas,16,41.482,-72.949,31.487,-97.66
Washington,Wyoming,7,47.257,-122.409,43.433,-106.782
Georgia,Washington,13,33.511,-84.227,47.336,-122.101
Arizona,New Jersey,20,33.543,-111.995,40.579,-74.267
Oregon,Mississippi,1,45.536,-122.631,32.571,-89.876
Michigan,Connecticut,2,42.317,-83.722,41.441,-72.485
North Carolina,South Carolina,829,35.282,-80.631,34.329,-81.011
Maryland,Kentucky,13,39.118,-76.864,37.787,-85.811
Pennsylvania,New Hampshire,8,40.293,-75.798,43.155,-71.121
Texas,North Carolina,69,31.274,-97.283,35.449,-80.135
North Dakota,Montana,8,47.633,-101.016,46.654,-109.936
North Dakota,Pennsylvania,1,48.233,-101.268,40.522,-80.227
Florida,Rhode Island,11,27.057,-80.775,41.791,-71.442
Maryland,Delaware,124,38.993,-76.1,39.227,-75.561
South Carolina,Georgia,313,33.87,-81.483,33.295,-83.144
New Mexico,Kansas,20,35.571,-105.801,38.448,-97.635
Kentucky,Nevada,8,37.827,-85.094,36.442,-115.746
Oklahoma,California,59,35.872,-97.758,35.081,-119.023
Wyoming,Minnesota,5,42.199,-106.998,45.193,-93.944
Maryland,Massachusetts,36,39.089,-76.648,42.331,-71.46
Iowa,New York,6,41.816,-92.512,40.992,-74.384
Colorado,Maryland,19,39.577,-105.291,39.124,-76.778
Arkansas,Massachusetts,4,35.318,-92.897,42.234,-71.166
Michigan,Nebraska,4,42.273,-84.581,41.389,-96.599
South Dakota,Ohio,2,44.048,-99.374,40.837,-82.395
Nevada,Illinois,47,36.142,-115.229,41.498,-88.096
Maine,Georgia,1,43.648,-70.312,32.678,-83.174
Idaho,South Dakota,1,47.541,-116.137,44.804,-102.705
Wisconsin,New York,16,43.366,-88.666,40.979,-74.044
Alabama,Kentucky,20,33.687,-87.012,37.821,-85.483
Texas,Mississippi,109,31.362,-96.726,32.428,-89.752
Colorado,West Virginia,3,37.961,-104.259,38.981,-80.772
New Jersey,Indiana,14,40.522,-74.288,39.631,-86.111
Nevada,Maryland,12,36.096,-115.15,39.107,-76.828
Utah,Vermont,2,40.661,-111.507,43.801,-72.786
Colorado,Alabama,6,39.371,-105.825,33.388,-86.767
Ohio,North Carolina,53,40.185,-82.681,35.363,-80.094
South Carolina,South Carolina,21950,34.037,-80.921,34.006,-80.925
Michigan,Wyoming,1,42.397,-83.373,41.135,-104.787
Montana,Virginia,5,45.817,-112.222,38.221,-77.102
Nebraska,Connecticut,1,40.803,-96.697,41.808,-72.643
Iowa,New Mexico,2,40.884,-92.13,34.27,-107.197
Virginia,Washington,10,38.024,-77.535,47.54,-121.872
Minnesota,Florida,24,45.154,-93.79,28.143,-82.091
Connecticut,West Virginia,6,41.465,-72.792,38.741,-80.953
Alabama,New York,14,33.196,-86.5,41.491,-74.588
Kansas,West Virginia,3,39.135,-97.576,38.892,-80.377
Oklahoma,South Dakota,1,36.109,-95.914,42.781,-96.927
Nebraska,Oklahoma,4,41.879,-96.681,35.671,-96.832
Wisconsin,South Carolina,2,43.917,-89.725,34.31,-80.557
Florida,Maine,5,28.265,-81.425,44.157,-69.844
South Carolina,Kansas,7,34.272,-81.411,39.614,-99.557
Minnesota,Connecticut,3,44.927,-93.235,41.586,-72.759
District of Columbia,Minnesota,5,38.897,-77.019,45.318,-93.531
California,Illinois,278,34.655,-118.82,41.627,-87.919
New Hampshire,California,2,42.872,-71.082,34.109,-118.794
New Hampshire,North Carolina,2,43.557,-71.22,35.576,-80.482
Michigan,Virginia,17,42.339,-83.726,38.228,-78.5
Missouri,Delaware,1,37.207,-89.54,39.452,-75.724
Montana,Arizona,3,45.358,-109.259,33.541,-111.919
Michigan,New Hampshire,2,42.158,-83.511,43.436,-71.478
California,New Jersey,140,34.822,-119.083,40.542,-74.343
South Dakota,Rhode Island,1,44.908,-96.657,41.817,-71.422
Pennsylvania,Oregon,5,40.229,-78.758,44.699,-123.275
New York,Montana,6,40.756,-73.975,47.078,-110.687
Illinois,Minnesota,60,41.622,-88.186,45.536,-93.494
Kentucky,Illinois,75,37.843,-86.23,40.789,-88.339
Maryland,Nebraska,2,38.953,-76.848,41.473,-98.095
Louisiana,Florida,93,30.425,-91.067,27.923,-81.873
Virginia,Arkansas,6,37.388,-78.209,34.598,-92.561
Kansas,South Dakota,1,38.477,-96.144,42.781,-96.927
Texas,Oklahoma,320,32.461,-97.102,35.239,-97.273
Idaho,Montana,6,45.265,-114.622,47.332,-112.229
Texas,Illinois,202,31.332,-97.076,41.479,-88.043
Mississippi,Georgia,73,32.388,-89.624,33.377,-83.935
Nevada,Rhode Island,3,36.17,-115.235,41.826,-71.438
West Virginia,Illinois,14,38.931,-80.348,40.57,-88.121
Alaska,Nevada,1,61.235,-149.759,39.648,-117.774
Georgia,North Dakota,2,32.668,-84.272,48.031,-100.331
Arizona,Connecticut,7,33.717,-111.689,41.64,-72.847
Kansas,Nebraska,17,39.321,-97.951,41.086,-97.361
Hawaii,New Jersey,4,21.254,-157.646,40.3,-74.481
Mississippi,Nebraska,2,33.594,-90.072,41.237,-98.219
Colorado,Colorado,32010,39.624,-105.09,39.589,-105.119
Oregon,Alabama,1,45.518,-122.678,33.521,-86.792
New Mexico,Nevada,36,34.845,-106.305,36.484,-115.552
Mississippi,Indiana,7,33.194,-89.727,40.019,-86.281
Iowa,Ohio,11,41.622,-92.819,40.703,-82.447
Oregon,New Jersey,5,45.506,-122.676,40.736,-74.1
Illinois,Delaware,2,41.834,-87.732,39.451,-75.533
Mississippi,South Carolina,5,32.055,-90.022,33.713,-81.546
Montana,Washington,26,46.679,-111.716,47.513,-120.766
Louisiana,Ohio,17,30.512,-91.073,40.189,-83.007
Alabama,New Hampshire,1,32.7,-86.7,43.071,-70.772
New Mexico,Georgia,8,33.531,-106.148,33.839,-84.397
Nebraska,Indiana,3,41.111,-96.226,40.171,-86.292
Massachusetts,Florida,60,42.306,-71.265,27.075,-80.994
Kansas,Mississippi,6,38.942,-99.239,32.932,-90.408
Montana,North Dakota,10,46.636,-109.966,47.048,-98.96
Kansas,Florida,35,39.226,-98.559,27.686,-81.483
Missouri,Hawaii,3,38.262,-93.593,21.578,-158.327
Wyoming,Oklahoma,1,41.546,-104.191,36.867,-98.771
Washington,Louisiana,12,47.255,-122.102,30.207,-90.623
Idaho,Colorado,8,43.628,-114.527,39.652,-105.4
Massachusetts,Georgia,29,42.315,-71.167,33.485,-84.042
West Virginia,North Carolina,23,38.433,-80.888,35.625,-80.244
Colorado,Alaska,3,39.342,-104.818,63.618,-148.415
Indiana,New York,37,39.544,-86.158,41.268,-74.7
Indiana,Michigan,130,41.081,-86.069,42.367,-85.068
Virginia,Oklahoma,12,37.778,-77.596,35.787,-97.387
Tennessee,Oklahoma,18,35.792,-87.496,35.47,-97.685
Colorado,South Dakota,10,39.325,-105.117,43.728,-100.359
Maryland,Iowa,2,39.278,-78.026,41.925,-91.83
Nebraska,Oregon,4,41.7,-100.289,44.436,-119.067
Kentucky,Iowa,2,36.809,-85.688,41.898,-91.239
Connecticut,New Hampshire,15,41.614,-72.597,43.087,-71.453
Virginia,Oregon,7,38.132,-77.712,44.679,-122.861
New Mexico,Minnesota,1,36.46,-107.438,45.18,-93.377
Maryland,Rhode Island,4,39.143,-76.789,41.7,-71.461
Kansas,New York,60,38.73,-97.869,41.343,-74.444
North Dakota,Wisconsin,4,47.47,-98.825,44.295,-89.894
Illinois,Florida,141,41.783,-87.886,27.547,-81.543
Louisiana,South Carolina,9,30.977,-91.546,33.346,-80.647
Oregon,California,237,44.553,-122.563,36.981,-120.307
Virginia,North Carolina,388,37.308,-77.759,35.637,-79.335
Wisconsin,Oklahoma,2,43.781,-88.432,35.564,-97.28
Ohio,Kansas,30,40.546,-82.628,39.039,-98.891
Pennsylvania,New York,624,40.495,-76.452,41.271,-74.794
Wisconsin,North Carolina,6,43.215,-88.488,35.37,-80.799
Arizona,South Carolina,7,34.044,-111.574,33.843,-81.014
Illinois,Hawaii,12,41.762,-87.811,21.137,-157.361
Rhode Island,North Carolina,1,41.817,-71.422,35.209,-80.847
Illinois,Alabama,18,40.979,-88.471,32.733,-86.754
Washington,Arkansas,4,47.378,-122.383,34.936,-92.556
New York,Colorado,49,40.896,-74.033,39.467,-105.321
Vermont,Maryland,2,43.808,-72.993,39.038,-76.714
Massachusetts,Missouri,8,42.262,-71.137,39.107,-92.458
Massachusetts,Alaska,2,42.157,-71.847,62.984,-148.626
District of Columbia,Texas,39,38.899,-77.017,31.282,-97.423
North Carolina,Mississippi,18,35.564,-79.834,32.699,-89.46
South Dakota,Utah,1,43.749,-101.942,39.5,-111.5
Arizona,Oklahoma,29,33.562,-111.752,35.394,-97.368
Wyoming,Colorado,48,41.886,-105.966,39.791,-105.197
Idaho,Utah,40,43.43,-114.367,40.656,-111.953
Washington,Missouri,8,47.45,-121.998,38.298,-92.202
Maine,Arizona,2,44.456,-69.505,33.5,-112.099
Utah,Utah,15532,40.477,-111.948,40.455,-111.938
Florida,Virginia,126,28.117,-81.77,37.975,-77.874
Oklahoma,Indiana,3,34.764,-97.066,40.455,-86.588
New Jersey,South Dakota,1,40.0,-74.5,43.956,-98.295
Michigan,New Mexico,9,42.821,-85.011,35.802,-106.01
Alabama,Mississippi,170,32.103,-87.394,32.224,-89.416
Texas,Nevada,141,30.754,-97.615,36.476,-115.553
Oregon,Oregon,26014,45.063,-122.686,45.042,-122.615
Idaho,Idaho,6137,43.963,-115.633,44.04,-115.56
Missouri,Maine,2,38.36,-92.588,43.804,-70.835
Minnesota,Nevada,10,45.033,-93.322,36.106,-115.165
Georgia,Illinois,88,33.775,-84.361,41.22,-88.059
New Jersey,North Carolina,70,40.392,-74.484,35.405,-79.747
Arkansas,Connecticut,2,34.87,-91.7,41.257,-72.983
Oklahoma,Kansas,58,36.103,-97.202,38.211,-97.12
Arkansas,Georgia,22,35.05,-92.377,33.319,-83.947
Illinois,Washington,32,41.801,-87.934,47.462,-121.809
North Dakota,Oklahoma,1,46.83,-100.764,35.248,-97.694
Maryland,Nevada,10,39.143,-77.012,36.103,-115.159
Arizona,Maryland,15,33.703,-112.072,39.155,-76.797
Arizona,Iowa,4,33.657,-112.264,41.26,-91.796
Massachusetts,Texas,34,42.286,-71.115,30.699,-97.653
Montana,Wisconsin,4,46.314,-107.675,43.632,-89.572
California,Oregon,228,36.717,-120.386,44.621,-122.356
Alabama,District of Columbia,4,34.256,-87.197,38.899,-77.015
Maryland,Oregon,4,38.939,-76.926,44.367,-122.185
New Hampshire,New Jersey,5,42.879,-71.479,40.559,-74.25
Arizona,Mississippi,3,34.676,-111.678,33.106,-89.01
Vermont,Montana,1,42.868,-72.872,46.872,-113.994
Illinois,Indiana,696,41.598,-87.845,40.891,-86.899
Kentucky,Florida,35,37.889,-85.57,27.847,-81.932
Illinois,Wyoming,3,41.991,-87.834,43.325,-107.692
Kansas,South Carolina,8,39.842,-99.273,33.993,-80.348
Kentucky,South Carolina,12,37.828,-84.761,33.549,-80.656
Indiana,Wyoming,1,40.739,-85.172,42.062,-104.184
